Sample Number:,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
1509.205,26.4592753,11.82648332,16.30776236,18.61685452,21.42129489,14.34194956,15.23634189,18.34946604,15.90724158,17.04649211,17.05028735,16.59000686,22.09856676,14.34299475,15.0295743,14.72518902,12.79838123,15.79621748,13.49638864,14.76475035,10.33601719,14.01986588,13.39172811,14.81162071,15.21269562,14.1691755,9.812779559,9.842768053,14.73118719,15.10578421,14.15430492,11.92486386,20.29728812,16.97300968,12.61324149,13.32152173,21.35355769,18.30593928,14.7737857,13.9181438,13.39730284,20.07214844,18.51225669,17.87703867,16.01283121,13.7538318,15.50607525,11.78426403,10.14608118,13.02784558,12.89836182,10.53314925,14.01076356,13.31117217,13.25427157,14.93643519
1513.065,27.64117348,12.24168478,16.64889232,19.52117449,21.598339,14.82326087,15.96071937,18.87663997,16.53721816,17.74686071,17.95477138,17.06352709,22.60420752,14.82575321,15.63609302,15.35090776,13.50507456,16.61612736,13.97758909,15.58265079,11.04593753,14.85529598,13.82951922,15.59743512,16.03039896,15.02082529,10.36056755,10.18354648,15.29349691,16.15938945,15.01894924,12.60138925,21.34525544,17.96814878,13.22545117,14.3378099,22.02831633,19.17835616,15.60725318,14.40071121,14.35905908,20.82471796,18.72750753,18.9284597,17.23485963,14.78040273,16.43670015,12.78276016,10.76004825,13.94893353,13.61964953,11.23705236,15.34977423,14.33388574,14.05077425,15.9196335
1516.925,28.28270276,12.45026534,17.03938517,19.84609556,22.3549917,14.86719706,16.32764237,19.02187703,16.79639792,18.40449071,18.36734701,17.50861138,22.63547493,15.26209437,16.07244657,15.65359837,13.95669973,16.90448937,14.07750718,16.10568281,11.38613934,15.19516821,14.12615804,16.26740281,16.2316192,15.42514953,10.63083845,10.36706191,15.77907242,16.57373841,15.59876516,12.99636513,22.18403565,18.77103532,13.57342101,14.98937735,23.00073755,19.8504239,16.25405762,14.63535887,15.0262699,21.67472661,19.1089662,19.54131879,17.26611597,15.35562923,16.89081206,13.27322544,10.93596793,14.38948063,13.98862608,11.58222893,16.14913204,14.72636581,14.34125753,16.39402872
1520.785,27.78056511,12.7498994,17.44028995,20.16178744,22.72308441,15.0288173,16.63479569,19.42421863,16.88804684,18.81980818,18.69750734,18.40118067,22.77368035,15.92440464,16.26058344,15.72857514,14.20724868,17.04415855,14.19759344,16.52415922,11.4752521,15.4206002,14.58861771,16.54786546,16.35554878,15.58973521,10.69913526,10.50795026,15.95987812,16.64674961,16.11554182,13.28717953,22.66258933,19.23664095,13.86604612,15.30154767,23.4944813,20.25630576,16.33125748,14.88834388,15.27492902,21.8102082,19.85924164,19.50806476,17.39966477,15.77110247,17.00134168,13.24629178,10.95551431,14.5393115,13.97747833,11.55836453,16.10759075,14.91263447,14.54956736,16.65339771
1524.645,28.00469958,13.09538525,17.52485562,20.48463665,22.49047961,15.36590714,16.80381952,19.94251445,17.3808494,18.60715459,19.05935626,18.85665027,23.27106928,16.04319702,16.39086103,16.20971121,14.26892417,17.18910762,14.37220902,16.30996041,11.54316912,15.59989236,14.91791491,16.44175778,16.31532199,15.93452102,10.57614125,10.62111131,15.96768878,16.92440716,15.99601223,13.50317228,22.45046749,19.30015054,13.62409504,15.47490766,23.35731325,20.29561799,16.17151787,15.13838278,15.16554055,21.20140918,20.04276072,18.98723409,17.88873323,15.26978324,16.64515221,13.07308632,10.93693002,14.29687648,13.89035321,11.51379947,15.67102988,14.62898278,14.47628976,16.45127654
1528.505,28.6548384,13.04778264,17.31174353,20.21673098,22.6286852,15.33279595,16.84519101,19.68886666,17.22874558,18.60776785,19.00099745,18.42674641,23.20435258,15.82905071,16.07396272,16.3433559,13.97936915,17.06388786,14.41303873,15.81663226,11.39888906,15.30807998,14.62391793,16.10647254,15.9889359,15.73444245,10.60943213,10.59086087,15.78202102,16.64471126,15.38997432,13.13350468,21.88379808,18.94902609,13.33037417,15.2794335,22.79395231,20.16489361,16.22398579,14.9625378,14.98497587,21.09362579,19.23632776,18.46389514,17.38706871,14.50316872,16.08751384,12.76036909,10.75164159,13.87048079,13.3567905,11.40852379,15.21370202,14.17768373,13.98773867,15.887268
1532.365,28.01856217,12.88572517,17.14825861,19.49279235,22.90106866,15.13226577,16.61320654,19.54236958,16.71988683,18.7127154,18.43336828,17.38587829,22.84250834,15.24765936,15.71447034,15.79138991,13.53687668,16.72156846,14.37516616,15.68468127,11.19276549,15.01459052,14.271366,15.97385518,15.97508173,15.36220718,10.47920449,10.51123867,15.25158913,16.38739932,15.25218148,12.70653456,20.93417921,18.06479728,13.1495322,14.78082245,22.51676418,19.41988485,16.10601211,14.39416021,14.57090712,20.81341658,18.64979289,17.82395452,16.72112442,14.11393796,15.54233373,12.32092164,10.56026225,13.30516637,12.8653512,10.9705854,14.86552532,13.69844061,13.57832312,15.47059291
1536.225,26.74225241,12.70151576,17.19731176,19.00725109,22.62973836,15.03570663,16.35604791,19.49147589,16.63227416,18.40275749,18.19172421,16.85514501,22.1785515,14.91981414,15.59739943,15.53069751,13.26206254,16.46232413,14.1787741,15.4986959,11.0184677,14.80966329,14.31155677,15.7884509,16.10154014,15.07309352,10.13175442,10.5626894,14.95799159,16.25914039,15.01949321,12.28924698,20.1778922,17.47080891,12.87181006,14.43752472,22.1446681,18.88272823,15.99070744,13.86759294,13.98914744,20.40842281,18.30412037,17.45209456,16.31886649,13.60003121,15.34883279,11.88550236,10.27103726,12.83516021,12.67290192,10.5988032,14.40446504,13.38305159,13.26263866,15.12772727
1540.085,26.47314505,12.78544917,17.3364406,19.05963227,22.47698888,15.03871835,16.44044279,19.65647109,16.71999085,18.53854551,18.44957007,17.46791841,21.91523064,15.19544615,15.66340368,15.43629913,13.3732003,16.22692188,14.19565992,15.36772171,10.95645066,15.01795176,14.76869273,15.83716649,15.90796455,15.02560411,10.04754056,10.64796114,14.59690821,16.16779492,14.72054919,12.09629286,19.82268503,17.18084166,12.55019332,14.35031486,21.57790411,18.95942919,15.8176505,13.81029753,14.07208511,20.92872809,18.04748974,17.38786856,16.12981379,13.19437013,15.73509901,11.80820706,10.26076245,12.83323274,12.72142069,10.61731957,14.27359954,13.58754954,13.15415795,15.17381436
1543.945,28.00394812,13.39326966,18.12227706,20.01700835,23.52140633,15.80472122,17.57764443,20.35925085,17.69145008,19.55931872,18.68539984,18.1020352,23.12398119,15.84831962,16.12420123,15.93678507,14.2617956,17.0898861,14.82150565,16.30478875,11.44344031,15.94047458,15.62464847,17.08363477,16.59718341,15.7979824,10.7161496,11.18368091,15.03985187,16.74422632,15.56380524,12.88646257,20.76638507,17.90380268,13.21777773,14.8894609,22.10289779,19.72426816,16.75133952,14.69699621,15.09574392,21.76115579,18.50099573,18.42355129,16.81445935,13.59299941,16.4498324,12.49775722,11.03724804,13.60761488,13.32726257,10.97082927,14.87546143,14.39906673,14.1257422,16.34745254
1547.805,28.59429962,13.86940903,18.45707006,20.97322685,23.66287928,16.46011112,18.34618362,20.96951509,18.3128823,20.2798751,19.29538164,18.57279478,23.64076853,16.5867673,16.68435462,17.01732584,14.88183625,18.1003739,15.34073085,16.84189574,11.90185177,16.55105296,16.17066901,17.64806948,17.91897759,16.64585073,11.3068298,11.79045628,16.04138551,17.46557811,16.57572525,13.66085798,21.90819296,19.20362293,14.13921656,16.00756765,22.4879071,20.53113191,18.00021363,15.30951636,15.85761337,22.30028136,19.41281333,19.52141908,17.79366195,14.56916188,17.16784096,13.12907637,11.64454283,14.32354008,13.80888629,11.60294014,15.70864023,15.08380708,15.15411968,17.27631653
1551.665,29.79033234,14.50392371,19.20125026,21.79030109,23.892602,17.09038237,19.31444226,21.99248286,18.65027036,21.31034915,20.3029143,19.07950854,23.89234249,17.724178,17.92055651,17.82850064,15.52028468,18.64970516,16.12634396,17.3376631,12.66500541,17.44066627,16.67058611,18.11274871,18.96345586,17.61912324,11.97948321,12.57535207,16.84370037,18.63221413,17.30779597,14.50179279,22.95830136,20.68877155,14.94647378,17.24286458,23.19133915,21.91413314,18.94761979,15.84443319,16.85649522,22.91695821,20.47366746,20.27306907,18.67008024,15.56839619,18.04376596,13.87046584,12.31396894,15.17910299,14.47409014,12.38409095,16.95445268,15.94736786,16.10690331,17.97220099
1555.525,30.31696748,15.30496139,20.00919217,22.05422785,24.70272961,17.74757475,20.43560148,22.63365883,19.29888825,22.67937928,21.35643859,19.30582232,24.58940839,18.3983206,19.00774831,18.12815656,16.12007467,19.16554209,16.65373895,18.05192498,13.12370516,18.44629313,17.22143715,18.75632933,19.73499303,18.58329237,12.51767685,13.22257257,17.41045913,19.95538658,17.88383019,14.98690922,23.42462938,21.73671967,15.57313632,18.05427327,23.79405204,22.78492136,19.60512253,16.28086203,17.66158902,23.59991257,20.51824732,21.34898875,19.43590621,16.30021365,18.79285773,14.75526587,12.78202387,15.71533578,15.02583626,12.77213999,18.0107829,16.69904113,16.92996862,18.65102005
1559.385,30.83787007,16.10810385,20.41135014,22.34178873,25.5900154,18.33227394,21.11362652,23.14366925,20.23945283,24.21647041,22.25907446,20.18739596,25.1041862,18.52439715,19.75516856,18.89173226,17.24232104,20.09132,17.62599806,19.06260547,13.65021184,19.30536278,17.96689902,20.32421118,20.73643054,19.43926269,12.87723555,13.93562615,18.09667021,19.94278739,18.71952447,15.46373852,23.86376537,21.87602782,16.01203364,18.67181195,24.14782673,23.62615803,19.95900656,16.55662015,18.31279571,24.92767452,20.43117555,23.28926963,20.40674372,16.92145374,19.40716982,15.85744496,13.10931722,16.39855611,15.8797162,13.29626162,18.90974843,17.24616229,17.39003496,19.8631341
1563.245,32.4813988,16.80524,21.26125804,23.74096549,27.20017567,19.14525249,22.17055376,24.42843345,21.59340663,25.0226295,23.28110239,20.43764476,26.02777041,19.71359244,21.03235556,20.310979,18.65301252,21.34894122,18.7529689,19.91836415,14.62285234,20.94447871,18.76599813,21.59097485,21.79643261,20.60207897,13.72397836,14.86733655,19.12926611,19.91956073,19.4281764,16.06981352,24.5270231,22.72693399,16.80023558,19.23881102,24.5259432,24.20045065,20.41179429,17.14885584,19.07087336,24.77682992,21.88178124,23.68620001,21.29565189,17.41454697,20.22477977,16.09616395,13.5741915,17.35548922,16.55508701,13.76388896,19.18367366,17.6715044,18.09010033,20.83031025
1567.105,33.17542985,17.13494247,21.78045928,24.80621172,28.11076458,19.89316487,22.71692218,25.1955111,21.83028937,25.64943324,24.41007089,20.75682216,27.15106721,20.71499448,21.6141609,20.9933967,19.34242683,22.27863882,18.52352444,20.26708765,15.13202012,21.8565805,19.74293072,21.86058996,22.46129928,21.67765501,14.10019053,15.44020299,19.57633205,20.82439577,19.8838659,16.34056273,24.93847676,23.64047696,17.14922876,19.44441416,24.32583142,24.43834858,20.64001779,17.54991394,19.61232578,24.84377005,22.42550014,23.36212174,21.40068675,17.78433353,20.86801169,16.12634205,13.82626048,17.52974839,16.5352216,14.10168613,19.30614449,17.76178417,18.6328883,21.32575909
1570.965,34.00767882,17.57869984,22.60204127,26.03666528,28.21190402,21.06373209,24.06963985,26.14510392,22.26872819,26.85248129,25.48581362,21.79589367,28.63355769,22.0222892,22.22076335,21.9170662,20.51676157,23.40270531,19.20503685,21.03083419,15.95818719,22.83492352,21.08382458,22.97674984,23.64501144,23.02524028,15.04116176,16.56344115,20.58281401,22.00847835,20.40832521,16.90482094,26.17834033,24.69897576,17.80517575,20.09253583,24.76050898,25.3069634,21.62066455,18.09856813,20.66262437,26.0110395,22.80831027,24.01463609,22.15170708,18.55836514,21.95939944,16.94657817,14.58561548,18.1926292,17.27310129,14.80087661,20.30332519,18.36251695,19.56621765,22.57481461
1574.825,35.01603345,18.17488986,23.30996159,26.81998154,28.84824461,21.99586142,25.8642052,27.09915652,23.50515137,27.84831931,25.90766379,22.04971691,28.59871381,23.20938187,23.2611985,22.52214775,21.83957526,24.82252266,20.63597823,22.12478973,16.78093592,24.38962157,21.8396608,23.95210372,24.70980665,24.12628116,16.09274893,17.44413285,21.7908961,22.76326292,21.21732704,17.46889773,27.40102591,25.7926298,18.38699694,21.11490901,25.07040622,26.3859969,22.41048002,18.68032534,21.66877935,26.72688873,23.36262361,24.61816805,23.04558026,19.43162583,23.16497411,18.14136974,15.48632258,19.20494641,18.17147694,15.24729972,21.56170118,19.24600764,20.29268604,23.33147963
1578.685,36.9499966,19.33205637,24.60453336,27.74539289,30.22551753,23.60929452,27.35475769,28.64291942,25.42356062,29.46938648,27.88922271,22.6849605,28.97612053,24.68265063,25.06971935,23.17724477,24.4570423,26.69641663,22.08957394,23.69112345,17.78322097,26.79978508,22.80420622,25.51756678,26.59871545,25.79989431,17.27821022,18.84487257,23.42425116,24.17323959,22.441898,18.73133552,28.74969994,27.84461885,19.38323103,22.69239241,25.44925228,27.98976716,23.56523135,20.12629158,22.7983507,27.43495829,24.43288642,26.22864312,24.27982282,20.5517367,25.01026783,19.62600028,16.71821709,20.83070152,19.20183105,16.55929443,22.89816324,20.2743277,21.5890435,24.51418367
1582.545,37.86847702,20.13610727,25.48746732,28.75436535,30.68364268,24.90019651,28.41679216,29.83596803,26.70687377,31.29647743,29.64411511,23.43338132,30.6658581,25.75359885,26.48727277,23.65160238,26.0758506,27.6166615,22.65521154,24.65067571,18.40348278,27.86407209,23.93603778,26.8607102,27.63668592,27.38303894,18.53673792,19.89100161,24.99114245,25.3683908,23.34766405,19.96487671,29.45513372,29.71337806,20.51999364,24.00741056,26.73751971,29.0171809,24.85529759,21.46206758,23.8593241,28.73485025,25.17583377,27.68599601,25.77886583,21.82989959,26.3681143,20.3518132,17.77426795,22.0785771,19.90080922,17.68173899,23.90178409,21.17278899,23.2437702,26.49936065
1586.405,38.69654646,20.66789549,26.40285614,30.00866884,31.46538116,25.20434682,29.2390508,30.75462011,27.46948327,32.5496658,29.52999436,24.01885183,31.39409475,26.30510101,27.83618461,24.68105563,27.00791883,29.17596137,23.4528775,25.90610308,19.32686995,29.0443302,25.06716457,28.4963566,28.48684196,28.50452558,19.76827651,20.8835972,26.38313831,26.34998061,24.48710341,20.7698868,30.45326369,31.02262961,21.68000107,24.97703506,27.51668117,30.11114181,25.95036428,22.4789321,25.01381954,29.91603477,25.49578799,28.67852084,26.9215862,22.83623575,27.05583098,21.24375273,18.77536282,22.68619345,20.73960425,18.59464522,25.31410618,22.11874794,24.46005258,27.48857909
1590.265,39.20445959,21.57455133,26.94902212,31.24812793,32.33578041,25.44846733,30.64381415,31.62217125,28.36726516,33.11871914,30.32629335,24.69579938,31.46165597,27.75501944,28.89811883,25.70773165,28.60147769,31.07008025,24.84054464,26.91247293,20.12777735,31.35485707,25.99626824,30.11148795,30.12567981,29.25931692,20.63970216,21.88426665,27.35754377,26.97226211,25.68444775,21.75218387,31.62754046,32.10969793,22.87920343,26.25541994,27.89693539,30.78548405,26.89552898,23.44783018,26.43534051,30.78191259,26.45739982,30.2407916,27.91288929,23.56687568,27.94952341,22.6463937,19.75768932,23.4320672,21.79863359,19.39403229,26.86799183,23.09266665,25.65980895,28.15180628
1594.125,40.7235471,22.45926286,27.47434151,31.91052288,33.27027352,26.47562596,32.33564032,32.56024575,29.605279,34.41898865,32.19312783,25.30673548,32.12482934,29.43976515,29.45157787,26.40243585,30.02787755,32.57388446,25.69266623,27.13567218,20.70436862,32.70185398,27.02529986,31.31948028,31.43926655,30.25192882,20.96093583,22.93585851,27.60776707,27.57101984,27.14110093,22.86380578,32.72199068,33.16934754,23.4708368,27.12778625,28.55691345,31.99617419,27.51214499,24.1025497,27.41808055,30.93596906,27.46288448,31.46438186,29.04269129,24.63145268,29.22516131,23.78886495,20.6218252,24.75560331,22.90778091,19.90123457,27.77698396,23.96324231,26.67751836,29.33629663
1597.985,42.15842852,23.0676296,29.22520532,31.71643508,34.14871789,27.1662047,33.34350574,33.67780143,30.64523772,36.01518455,33.58274478,26.22581576,32.93578779,29.56778717,30.16463273,27.69401232,30.82967357,33.16227101,25.93943064,27.97219357,21.62886415,34.59245211,27.7361091,31.69142035,32.63140563,31.84836612,21.91910987,24.21058119,28.74331829,28.91592081,28.1549126,23.63708708,33.80455034,33.54417717,23.93485385,27.8848197,28.98212165,33.03609483,28.24962211,25.17816019,27.82539184,31.98046024,28.50909714,32.47231685,29.56402215,25.14762775,30.11791948,24.4712626,21.49167871,25.92321942,23.85596532,20.39324107,29.08441718,24.91608499,27.35838896,30.49256084
1601.845,42.4122348,23.64810349,30.34475209,32.21361879,35.05860299,27.92884496,34.05931391,34.30229468,31.49075897,36.53621438,34.11683045,26.64429829,33.92542734,30.34246049,30.81347433,28.29316588,31.33906859,33.83477102,26.57365279,29.30397804,22.30588021,35.67991164,28.61168846,31.49061445,33.42552219,33.23512885,23.03266975,25.03016542,29.91356784,29.85270669,28.86271508,24.65629635,34.79245463,34.27028115,24.59189143,28.98370805,29.59974777,33.24213862,29.12128138,25.55416963,28.70473956,34.06541166,29.81510736,32.88032942,30.21283013,25.51746936,31.00335404,24.97014326,22.54271165,26.83888176,23.93907051,21.15873406,29.93415908,25.94641359,28.00011925,31.22719195
1605.705,43.66223641,23.97965235,31.28307331,34.20689367,36.60633905,28.99715526,35.40432946,34.69749483,31.82408795,37.33663158,34.70798998,26.8780677,35.53715408,31.34953939,31.86541618,28.97537466,31.90942707,34.45992797,27.15396397,29.90727625,22.90404319,35.57253825,29.55928639,32.51975904,34.02521145,33.67629463,23.96453735,25.66797324,30.38638438,29.96234323,29.19196827,25.17997,35.1916403,36.01827568,25.20988411,29.69607741,30.95875483,33.47703197,29.45820918,25.49124595,29.56577352,34.97334448,29.77068216,33.84878565,31.23184045,26.59303271,31.89711417,25.82264431,23.12605722,27.71757859,24.39929988,21.77359076,29.98132309,26.37646413,28.56490535,31.68303142
1609.565,45.78824326,24.36978777,31.87428566,35.32660864,38.03541723,29.44607739,36.08399125,36.31588025,32.3210739,38.15519552,35.36731236,28.00165515,36.75715805,31.44470758,33.07137158,30.32636401,32.56032117,35.11436566,27.93631398,30.49888266,23.4485745,35.93672465,29.57372642,33.94877094,35.02628126,35.16348528,24.40035872,26.29691554,30.84830835,29.58686324,29.20519362,24.94772687,35.02162396,36.80586567,25.43633623,29.16257166,32.17930302,34.13249029,28.87968132,25.90502094,29.77319802,35.41205526,30.02639955,34.95299003,31.8528704,27.22022214,32.94189741,26.44358507,23.19076383,27.97613272,24.92236922,22.20358951,30.13350442,26.11117003,29.10844135,31.87457959
